(Q-Qo)/mA.h	I/mA	time/s	Ecell/V	
2.342405425621917E+000	1.3608263E-001	6.197486094364780E+004	3.6923797E+000
2.344673556702899E+000	1.3608855E-001	6.203486094649765E+004	3.6924980E+000
2.346941688519021E+000	1.3609250E-001	6.209486094934749E+004	3.6927342E+000
2.349209826197401E+000	1.3608855E-001	6.215486095219734E+004	3.6929312E+000
2.351477963075356E+000	1.3609250E-001	6.221486095504719E+004	3.6931677E+000
2.353746098455671E+000	1.3607672E-001	6.227486095789704E+004	3.6933250E+000
2.356014235598114E+000	1.3609250E-001	6.233486096074688E+004	3.6936009E+000
2.358282371488677E+000	1.3609447E-001	6.239486096359673E+004	3.6938767E+000
2.360550510187555E+000	1.3609053E-001	6.245486096644658E+004	3.6941524E+000
2.362818654817765E+000	1.3608658E-001	6.251486096929642E+004	3.6943099E+000
2.365086796312017E+000	1.3608462E-001	6.257486097214627E+004	3.6945858E+000
2.367354934968203E+000	1.3607672E-001	6.263486097499612E+004	3.6949797E+000
2.369623073428894E+000	1.3609447E-001	6.269486097784597E+004	3.6953735E+000
2.371891211303431E+000	1.3608067E-001	6.275486098069581E+004	3.6957281E+000
2.374159350452638E+000	1.3609250E-001	6.281486098354566E+004	3.6960433E+000
2.376427481442731E+000	1.3606687E-001	6.287486098639551E+004	3.6964371E+000
2.378695612007595E+000	1.3608067E-001	6.293486098924535E+004	3.6966734E+000
2.380963735864610E+000	1.3608658E-001	6.299486099209520E+004	3.6971462E+000
2.383231859992859E+000	1.3608855E-001	6.305486099494505E+004	3.6974218E+000
2.385499984396729E+000	1.3608658E-001	6.311486099779489E+004	3.6975794E+000
2.387768104622960E+000	1.3608855E-001	6.317486100064474E+004	3.6977370E+000
2.390036227516101E+000	1.3609053E-001	6.323486100349459E+004	3.6980128E+000
2.392304351504644E+000	1.3608658E-001	6.329486100634444E+004	3.6982491E+000
2.394572475636692E+000	1.3608067E-001	6.335486100919428E+004	3.6983280E+000
2.396840603030026E+000	1.3608855E-001	6.341486101204413E+004	3.6985643E+000
2.399108732274398E+000	1.3608462E-001	6.347486101489398E+004	3.6987219E+000
2.401376859927260E+000	1.3608855E-001	6.353486101774382E+004	3.6988399E+000
2.403644986884594E+000	1.3610235E-001	6.359486102059367E+004	3.6991158E+000
2.405913116265693E+000	1.3608855E-001	6.365486102344352E+004	3.6993127E+000
2.408181245970254E+000	1.3608855E-001	6.371486102629337E+004	3.6995490E+000
2.410449376269761E+000	1.3608067E-001	6.377486102914321E+004	3.6997459E+000
2.412717506996252E+000	1.3609250E-001	6.383486103199306E+004	3.7001004E+000
2.414985639543682E+000	1.3608658E-001	6.389486103484291E+004	3.7002187E+000
2.417253774453683E+000	1.3608855E-001	6.395486103769275E+004	3.7003763E+000
2.419521906558987E+000	1.3608658E-001	6.401486104054260E+004	3.7006521E+000
2.421790040974228E+000	1.3608462E-001	6.407486104339245E+004	3.7009277E+000
2.424058178898080E+000	1.3609447E-001	6.413486104624229E+004	3.7011640E+000
2.426326322615809E+000	1.3609447E-001	6.419486104909214E+004	3.7014005E+000
2.428594464250745E+000	1.3608263E-001	6.425486105194199E+004	3.7015581E+000
2.430862602372807E+000	1.3608462E-001	6.431486105479184E+004	3.7017157E+000
2.433130740417126E+000	1.3608263E-001	6.437486105764168E+004	3.7020702E+000
2.435398877911129E+000	1.3609447E-001	6.443486106049153E+004	3.7023065E+000
2.437667016091405E+000	1.3607869E-001	6.449486106334138E+004	3.7024641E+000
2.439935159006086E+000	1.3609447E-001	6.455486106619122E+004	3.7027793E+000
2.442203303423640E+000	1.3608658E-001	6.461486106904107E+004	3.7030549E+000
2.444471448964377E+000	1.3609250E-001	6.467486107189092E+004	3.7032518E+000
2.446739590967198E+000	1.3608067E-001	6.473486107474077E+004	3.7036457E+000
2.449007732515178E+000	1.3609447E-001	6.479486107759061E+004	3.7039216E+000
2.451275873438286E+000	1.3608067E-001	6.485486108044046E+004	3.7043154E+000
2.453544013311772E+000	1.3608658E-001	6.491486108329031E+004	3.7046700E+000
2.455812151070419E+000	1.3608263E-001	6.497486108614015E+004	3.7051034E+000
2.458080281289476E+000	1.3609053E-001	6.503486108899000E+004	3.7054183E+000
2.460348408130747E+000	1.3609447E-001	6.509486109183985E+004	3.7057335E+000
2.462616535896079E+000	1.3608658E-001	6.515486109468970E+004	3.7060881E+000
2.464884664740438E+000	1.3609643E-001	6.521486109753954E+004	3.7063639E+000
2.467152791136602E+000	1.3609447E-001	6.527486110038939E+004	3.7066395E+000
2.469420916268966E+000	1.3607869E-001	6.533486110323924E+004	3.7067184E+000
2.471689036963102E+000	1.3608462E-001	6.539486110608908E+004	3.7068365E+000
2.473957160818304E+000	1.3608067E-001	6.545486110893893E+004	3.7071910E+000
2.476225283724185E+000	1.3608462E-001	6.551486111178878E+004	3.7073486E+000
2.478493408045901E+000	1.3608067E-001	6.557486111474736E+004	3.7075062E+000
2.480761530694895E+000	1.3610038E-001	6.563486111776484E+004	3.7078607E+000
2.483029655794816E+000	1.3609053E-001	6.569486112078233E+004	3.7079396E+000
2.485297776569666E+000	1.3608067E-001	6.575486112379981E+004	3.7082152E+000
2.487565905402303E+000	1.3608658E-001	6.581486112681730E+004	3.7083335E+000
2.489834036038087E+000	1.3608658E-001	6.587486112983478E+004	3.7086484E+000
2.492102166864044E+000	1.3608658E-001	6.593486113285227E+004	3.7088456E+000
2.494370302311927E+000	1.3608855E-001	6.599486113586975E+004	3.7091212E+000
2.496638435363132E+000	1.3609053E-001	6.605486113888724E+004	3.7093575E+000
2.498906565922582E+000	1.3608658E-001	6.611486114190472E+004	3.7095940E+000
2.501174698463985E+000	1.3608263E-001	6.617486114492221E+004	3.7098696E+000
2.503442830952853E+000	1.3608658E-001	6.623486114793969E+004	3.7100666E+000
2.505710970052058E+000	1.3608855E-001	6.629486115095718E+004	3.7103817E+000
2.507979106219643E+000	1.3608855E-001	6.635486115397466E+004	3.7106576E+000
2.510247243678901E+000	1.3608263E-001	6.641486115699215E+004	3.7108152E+000
2.512515379790134E+000	1.3608658E-001	6.647486116000963E+004	3.7111697E+000
2.514783519450790E+000	1.3609250E-001	6.653486116302712E+004	3.7114060E+000
2.517051661219481E+000	1.3608855E-001	6.659486116604460E+004	3.7115636E+000
2.519319803421447E+000	1.3608067E-001	6.665486116906209E+004	3.7117999E+000
2.521587945405344E+000	1.3608462E-001	6.671486117207957E+004	3.7120364E+000
2.523856088812467E+000	1.3610038E-001	6.677486117509706E+004	3.7123909E+000
2.526124231529526E+000	1.3609250E-001	6.683486117811454E+004	3.7128241E+000
2.528392366918855E+000	1.3608263E-001	6.689486118113203E+004	3.7132180E+000
2.530660500643171E+000	1.3608855E-001	6.695486118414951E+004	3.7136118E+000
2.532928632755859E+000	1.3608658E-001	6.701486118716700E+004	3.7138877E+000
2.535196760726910E+000	1.3608658E-001	6.707486119018449E+004	3.7142422E+000
2.537464883954227E+000	1.3608263E-001	6.713486119320197E+004	3.7146754E+000
2.539733008955601E+000	1.3608855E-001	6.719486119621946E+004	3.7149513E+000
2.542001133128206E+000	1.3608855E-001	6.725486119923694E+004	3.7151482E+000
2.544269259578660E+000	1.3609643E-001	6.731486120225443E+004	3.7153845E+000
2.546537386903316E+000	1.3609447E-001	6.737486120527191E+004	3.7156210E+000
2.548805511318445E+000	1.3608462E-001	6.743486120828940E+004	3.7158179E+000
2.551073632450750E+000	1.3609250E-001	6.749486121130688E+004	3.7159755E+000
2.553341754857070E+000	1.3607277E-001	6.755486121432437E+004	3.7161725E+000
2.555609878887965E+000	1.3608658E-001	6.761486121734185E+004	3.7164481E+000
2.557878006438447E+000	1.3608855E-001	6.767486122035934E+004	3.7166846E+000
2.560146135881063E+000	1.3608658E-001	6.773486122337682E+004	3.7169209E+000
2.562414264941936E+000	1.3608855E-001	6.779486122639431E+004	3.7172754E+000
2.564682391368614E+000	1.3608658E-001	6.785486122941179E+004	3.7174723E+000
2.566950521719903E+000	1.3608855E-001	6.791486123242928E+004	3.7176692E+000
2.569218652610754E+000	1.3607869E-001	6.797486123544676E+004	3.7179055E+000
2.571486782063055E+000	1.3609250E-001	6.803486123846425E+004	3.7181420E+000
2.573754913024770E+000	1.3608462E-001	6.809486124148173E+004	3.7183390E+000
2.576023044140943E+000	1.3609643E-001	6.815486124449922E+004	3.7186146E+000
2.578291177972017E+000	1.3608658E-001	6.821486124751670E+004	3.7189298E+000
2.580559314154668E+000	1.3608658E-001	6.827486125053419E+004	3.7192056E+000
2.582827451996356E+000	1.3608658E-001	6.833486125355167E+004	3.7194026E+000
2.585095593141988E+000	1.3608462E-001	6.839486125656916E+004	3.7196388E+000
2.587363732474364E+000	1.3609053E-001	6.845486125958664E+004	3.7199540E+000
2.589631872204989E+000	1.3608658E-001	6.851486126260413E+004	3.7202299E+000
2.591900015111805E+000	1.3608263E-001	6.857486126562161E+004	3.7204268E+000
2.594168158688239E+000	1.3607869E-001	6.863486126863910E+004	3.7205448E+000
2.596436302300046E+000	1.3609053E-001	6.869486127165658E+004	3.7210176E+000
2.598704450517421E+000	1.3609053E-001	6.875486127467407E+004	3.7212539E+000
2.600972601278523E+000	1.3607672E-001	6.881486127769155E+004	3.7214508E+000
2.603240749442163E+000	1.3608067E-001	6.887486128070904E+004	3.7218449E+000
2.605508898574884E+000	1.3609053E-001	6.893486128372652E+004	3.7222388E+000
2.607777042482247E+000	1.3609053E-001	6.899486128674401E+004	3.7225933E+000
2.610045184384502E+000	1.3608658E-001	6.905486128976149E+004	3.7230265E+000
2.612313322527922E+000	1.3610432E-001	6.911486129277898E+004	3.7233417E+000
2.614581457098871E+000	1.3608658E-001	6.917486129579647E+004	3.7237356E+000
2.616849587684886E+000	1.3609053E-001	6.923486129881395E+004	3.7240508E+000
2.619117715677611E+000	1.3608263E-001	6.929486130183144E+004	3.7244446E+000
2.621385839834685E+000	1.3609250E-001	6.935486130484892E+004	3.7247205E+000
2.623653962615985E+000	1.3609250E-001	6.941486130786641E+004	3.7249961E+000
2.625922077889236E+000	1.3608263E-001	6.947486131088389E+004	3.7251143E+000
2.628190194005552E+000	1.3608462E-001	6.953486131390138E+004	3.7253113E+000
2.630458313211228E+000	1.3608263E-001	6.959486131691886E+004	3.7253902E+000
2.632726432115270E+000	1.3608658E-001	6.965486131993635E+004	3.7256658E+000
2.634994552003377E+000	1.3608263E-001	6.971486132295383E+004	3.7259417E+000
2.637262673926751E+000	1.3608462E-001	6.977486132597132E+004	3.7261386E+000
2.639530796302541E+000	1.3608658E-001	6.983486132898880E+004	3.7262566E+000
2.641798918399761E+000	1.3607869E-001	6.989486133200629E+004	3.7265718E+000
2.644067038433643E+000	1.3609643E-001	6.995486133502377E+004	3.7268870E+000
2.646335161797951E+000	1.3608855E-001	7.001486133804126E+004	3.7270446E+000
2.648603286242651E+000	1.3608462E-001	7.007486134105874E+004	3.7273991E+000
2.650871412514316E+000	1.3609447E-001	7.013486134407623E+004	3.7275171E+000
2.653139535702773E+000	1.3608263E-001	7.019486134709371E+004	3.7278323E+000
2.655407661567695E+000	1.3609447E-001	7.025486135011120E+004	3.7280688E+000
2.657675790726228E+000	1.3608658E-001	7.031486135312868E+004	3.7283051E+000
2.659943920451618E+000	1.3610432E-001	7.037486135614617E+004	3.7285807E+000
2.662212049574579E+000	1.3609643E-001	7.043486135916365E+004	3.7288172E+000
2.664480181027849E+000	1.3608658E-001	7.049486136218114E+004	3.7291718E+000
2.666748316633560E+000	1.3609053E-001	7.055486136519862E+004	3.7293687E+000
2.669016456168137E+000	1.3609250E-001	7.061486136821611E+004	3.7296839E+000
2.671284597101990E+000	1.3608855E-001	7.067486137123359E+004	3.7299595E+000
2.673552740243922E+000	1.3608462E-001	7.073486137425108E+004	3.7303140E+000
2.675820885966056E+000	1.3609053E-001	7.079486137726856E+004	3.7305110E+000
2.678089029510369E+000	1.3609447E-001	7.085486138028605E+004	3.7307079E+000
2.680357175303723E+000	1.3609053E-001	7.091486138330353E+004	3.7311020E+000
2.682625316835493E+000	1.3609447E-001	7.097486138632102E+004	3.7315352E+000
2.684893452392568E+000	1.3608263E-001	7.103486138933850E+004	3.7319291E+000
2.687161583876808E+000	1.3608263E-001	7.109486139235599E+004	3.7322836E+000
2.689429710994810E+000	1.3608855E-001	7.115486139537347E+004	3.7325988E+000
2.691697839013380E+000	1.3608658E-001	7.121486139839096E+004	3.7329926E+000
2.693965963609301E+000	1.3608855E-001	7.127486140140845E+004	3.7333865E+000
2.696234086566170E+000	1.3609643E-001	7.133486140442593E+004	3.7335837E+000
2.698502209820880E+000	1.3607475E-001	7.139486140744342E+004	3.7337806E+000
2.700770333496282E+000	1.3608855E-001	7.145486141046090E+004	3.7341352E+000
2.703038455835854E+000	1.3608263E-001	7.151486141347839E+004	3.7343321E+000
2.705306574387915E+000	1.3608067E-001	7.157486141649587E+004	3.7345684E+000
2.707574697189191E+000	1.3608263E-001	7.163486141951336E+004	3.7347260E+000
2.709842822235351E+000	1.3609250E-001	7.169486142253084E+004	3.7350805E+000
2.712110951695268E+000	1.3609643E-001	7.175486142554833E+004	3.7352381E+000
2.714379082475304E+000	1.3608462E-001	7.181486142856581E+004	3.7354743E+000
2.716647208609606E+000	1.3609053E-001	7.187486143158330E+004	3.7357895E+000
